Date;Filière;Valeur (TWh);Nature
2009-11;"Solaire";0,009;Données Consolidées
2009-12;"Solaire";0,007;Données Consolidées
2010-01;"Solaire";0,01;Données Consolidées
2010-02;"Solaire";0,016;Données Consolidées
2010-03;"Solaire";0,031;Données Consolidées
2010-04;"Solaire";0,045;Données Consolidées
2010-05;"Solaire";0,054;Données Consolidées
2010-06;"Solaire";0,055;Données Consolidées
2010-07;"Solaire";0,069;Données Consolidées
2010-08;"Solaire";0,074;Données Consolidées
2010-09;"Solaire";0,074;Données Consolidées
2010-10;"Solaire";0,058;Données Consolidées
2010-11;"Solaire";0,032;Données Consolidées
2010-12;"Solaire";0,03;Données Consolidées
2011-01;"Solaire";0,048;Données Consolidées
2011-02;"Solaire";0,066;Données Consolidées
2011-03;"Solaire";0,126;Données Consolidées
2011-04;"Solaire";0,19;Données Consolidées
2011-05;"Solaire";0,225;Données Consolidées
2011-06;"Solaire";0,214;Données Consolidées
2011-07;"Solaire";0,249;Données Consolidées
2011-08;"Solaire";0,271;Données Consolidées
2011-09;"Solaire";0,251;Données Consolidées
2011-10;"Solaire";0,208;Données Consolidées
2011-11;"Solaire";0,12;Données Consolidées
2011-12;"Solaire";0,099;Données Consolidées
2012-01;"Solaire";0,125;Données Consolidées
2012-02;"Solaire";0,216;Données Consolidées
2012-03;"Solaire";0,356;Données Consolidées
2012-04;"Solaire";0,329;Données Consolidées
2012-05;"Solaire";0,454;Données Consolidées
2012-06;"Solaire";0,483;Données Consolidées
2012-07;"Solaire";0,544;Données Consolidées
2012-08;"Solaire";0,536;Données Consolidées
2012-09;"Solaire";0,413;Données Consolidées
2012-10;"Solaire";0,283;Données Consolidées
2012-11;"Solaire";0,182;Données Consolidées
2012-12;"Solaire";0,149;Données Consolidées
2013-01;"Solaire";0,146;Données Consolidées
2013-02;"Solaire";0,23;Données Consolidées
2013-03;"Solaire";0,344;Données Consolidées
2013-04;"Solaire";0,434;Données Consolidées
2013-05;"Solaire";0,503;Données Consolidées
2013-06;"Solaire";0,563;Données Consolidées
2013-07;"Solaire";0,658;Données Consolidées
2013-08;"Solaire";0,602;Données Consolidées
2013-09;"Solaire";0,463;Données Consolidées
2013-10;"Solaire";0,32;Données Consolidées
2013-11;"Solaire";0,183;Données Consolidées
2013-12;"Solaire";0,216;Données Consolidées
2014-01;"Solaire";0,176269528;Données Consolidées
2014-02;"Solaire";0,262552421;Données Consolidées
2014-03;"Solaire";0,53408534;Données Consolidées
2014-04;"Solaire";0,584097606;Données Consolidées
2014-05;"Solaire";0,68133538;Données Consolidées
2014-06;"Solaire";0,763174562;Données Consolidées
2014-07;"Solaire";0,685904926;Données Consolidées
2014-08;"Solaire";0,694138051;Données Consolidées
2014-09;"Solaire";0,640237965;Données Consolidées
2014-10;"Solaire";0,479780474;Données Consolidées
2014-11;"Solaire";0,244358673;Données Consolidées
2014-12;"Solaire";0,190198034;Données Consolidées
2015-01;"Solaire";0,251777314;Données Consolidées
2015-02;"Solaire";0,358825449;Données Consolidées
2015-03;"Solaire";0,536985285;Données Consolidées
2015-04;"Solaire";0,782696397;Données Consolidées
2015-05;"Solaire";0,843480527;Données Consolidées
2015-06;"Solaire";0,951574511;Données Consolidées
2015-07;"Solaire";0,943073496;Données Consolidées
2015-08;"Solaire";0,851524067;Données Consolidées
2015-09;"Solaire";0,715763506;Données Consolidées
2015-10;"Solaire";0,512350133;Données Consolidées
2015-11;"Solaire";0,376561335;Données Consolidées
2015-12;"Solaire";0,306025164;Données Consolidées
2016-01;"Solaire";0,275822869;Données Consolidées
2016-02;"Solaire";0,409533025;Données Consolidées
2016-03;"Solaire";0,675006272;Données Consolidées
2016-04;"Solaire";0,794985625;Données Consolidées
2016-05;"Solaire";0,930777967;Données Consolidées
2016-06;"Solaire";0,908886073;Données Consolidées
2016-07;"Solaire";1,067841828;Données Consolidées
2016-08;"Solaire";1,059874987;Données Consolidées
2016-09;"Solaire";0,822057626;Données Consolidées
2016-10;"Solaire";0,726086999;Données Consolidées
2016-11;"Solaire";0,368047649;Données Consolidées
2016-12;"Solaire";0,368126449;Données Consolidées
2017-01;"Solaire";0,362793975;Données Consolidées
2017-02;"Solaire";0,430100124;Données Consolidées
2017-03;"Solaire";0,701752342;Données Consolidées
2017-04;"Solaire";1,04185125;Données Consolidées
2017-05;"Solaire";1,087552083;Données Consolidées
2017-06;"Solaire";1,127582651;Données Consolidées
2017-07;"Solaire";1,079259644;Données Consolidées
2017-08;"Solaire";1,049674863;Données Consolidées
2017-09;"Solaire";0,820290726;Données Consolidées
2017-10;"Solaire";0,713655149;Données Consolidées
2017-11;"Solaire";0,454289947;Données Consolidées
2017-12;"Solaire";0,276916365;Données Consolidées
2018-01;"Solaire";0,27443146633596;Données Consolidées
2018-02;"Solaire";0,51926544749205;Données Consolidées
2018-03;"Solaire";0,76575109034734;Données Consolidées
2018-04;"Solaire";1,0075896729268;Données Consolidées
2018-05;"Solaire";1,1409715720581;Données Consolidées
2018-06;"Solaire";1,2852383878689;Données Consolidées
2018-07;"Solaire";1,4286785472911;Données Consolidées
2018-08;"Solaire";1,3158634647922;Données Consolidées
2018-09;"Solaire";1,1618759291671;Données Consolidées
2018-10;"Solaire";0,78785383338022;Données Consolidées
2018-11;"Solaire";0,47079680618343;Données Consolidées
2018-12;"Solaire";0,28292484382302;Données Consolidées
2019-01;"Solaire";0,41701082877612;Données Consolidées
2019-02;"Solaire";0,77246851184789;Données Consolidées
2019-03;"Solaire";1,0995880139427;Données Consolidées
2019-04;"Solaire";1,1090380353077;Données Consolidées
2019-05;"Solaire";1,3616722609494;Données Consolidées
2019-06;"Solaire";1,4448772593106;Données Consolidées
2019-07;"Solaire";1,5440225972436;Données Consolidées
2019-08;"Solaire";1,4245678175594;Données Consolidées
2019-09;"Solaire";1,191449196306;Données Consolidées
2019-10;"Solaire";0,76220423939038;Données Consolidées
2019-11;"Solaire";0,44659686282604;Données Consolidées
2019-12;"Solaire";0,42761293168344;Données Consolidées
2020-01;"Solaire";0,467434280834;Données Consolidées
2020-02;"Solaire";0,707384487667;Données Consolidées
2020-03;"Solaire";1,014251105831;Données Consolidées
2020-04;"Solaire";1,260139453332;Données Consolidées
2020-05;"Solaire";1,542717631;Données Consolidées
2020-06;"Solaire";1,468288066001;Données Consolidées
2020-07;"Solaire";1,690025896503;Données Consolidées
2020-08;"Solaire";1,503494245333;Données Consolidées
2020-09;"Solaire";1,220484958665;Données Consolidées
2020-10;"Solaire";0,767880414168;Données Consolidées
2020-11;"Solaire";0,659604417333;Données Consolidées
2020-12;"Solaire";0,352886082334;Données Consolidées
2021-01;"Solaire";0,43441676313803;Données Consolidées
2021-02;"Solaire";0,62933056112028;Données Consolidées
2021-03;"Solaire";1,2282746714972;Données Consolidées
2021-04;"Solaire";1,5329920513628;Données Consolidées
2021-05;"Solaire";1,5713944058935;Données Consolidées
2021-06;"Solaire";1,638450743638;Données Consolidées
2021-07;"Solaire";1,675422414676;Données Consolidées
2021-08;"Solaire";1,7034103548343;Données Consolidées
2021-09;"Solaire";1,4131505709554;Données Consolidées
2021-10;"Solaire";1,2008478288187;Données Consolidées
2021-11;"Solaire";0,66226059981884;Données Consolidées
2021-12;"Solaire";0,53170627824574;Données Consolidées
2022-01;"Solaire";0,791973800452;Données Consolidées
2022-02;"Solaire";1,02353173139;Données Consolidées
2022-03;"Solaire";1,408575352059;Données Consolidées
2022-04;"Solaire";1,816527003154;Données Consolidées
2022-05;"Solaire";2,367778703529;Données Consolidées
2022-06;"Solaire";2,27009719597;Données Consolidées
2022-07;"Solaire";2,669213120647;Données Consolidées
2022-08;"Solaire";2,346857337797;Données Consolidées
2022-09;"Solaire";1,849160108003;Données Consolidées
2022-10;"Solaire";1,308720964339;Données Consolidées
2022-11;"Solaire";0,839241059179;Données Consolidées
2022-12;"Solaire";0,494917422282;Données Consolidées
2023-01;"Solaire";0,648170692547;Données Consolidées
2023-02;"Solaire";1,298805736086;Données Consolidées
2023-03;"Solaire";1,70255832476;Données Consolidées
2023-04;"Solaire";2,227384923126;Données Consolidées
2023-05;"Solaire";2,6087790183;Données Consolidées
2023-06;"Solaire";2,772061244481;Données Consolidées
2023-07;"Solaire";2,803694003489;Données Consolidées
2023-08;"Solaire";2,681674067646;Données Consolidées
2023-09;"Solaire";2,372967564559;Données Consolidées
2023-10;"Solaire";1,687202077603;Données Consolidées
2023-11;"Solaire";0,947276560944;Données Consolidées
2023-12;"Solaire";0,734907035055;Données Consolidées
2024-01;"Solaire";0,869036917824;Données Consolidées
2024-02;"Solaire";1,110793325762;Données Consolidées
2024-03;"Solaire";1,997758151209;Données Consolidées
2024-04;"Solaire";2,429867174828;Données Consolidées
2024-05;"Solaire";2,708895210628;Données Consolidées
2024-06;"Solaire";2,910903500397;Données Consolidées
2024-07;"Solaire";3,313957816056;Données Consolidées
2024-08;"Solaire";3,298649462703;Données Consolidées
2024-09;"Solaire";2,348490635731;Données Consolidées
2024-10;"Solaire";1,686437142736;Données Consolidées
2024-11;"Solaire";1,200861532205;Données Consolidées
2024-12;"Solaire";0,910855533904;Données Consolidées
2025-01;"Solaire";0,957898369055;Données Consolidées
2025-02;"Solaire";1,479530419278;Données Consolidées
2025-03;"Solaire";2,477771938756;Données Consolidées
2025-04;"Solaire";2,923889724484;Données Consolidées
2025-05;"Solaire";3,46777483191;Données Consolidées
2025-06;"Solaire";3,751979088439;Données Consolidées
2025-07;"Solaire";4,162759524426;Données Consolidées
2025-08;"Solaire";3,813970867548;Données Consolidées
2025-09;"Solaire";2,868483732584;Données Consolidées
2025-10;"Solaire";2,330375894326;Données Consolidées
2025-11;"Solaire";1,401011957448;Données Consolidées
1995-01;"Thermique renouvelable et déchets";;Données Consolidées
1995-02;"Thermique renouvelable et déchets";;Données Consolidées
1995-03;"Thermique renouvelable et déchets";;Données Consolidées
1995-04;"Thermique renouvelable et déchets";;Données Consolidées
1995-05;"Thermique renouvelable et déchets";;Données Consolidées
1995-06;"Thermique renouvelable et déchets";;Données Consolidées
1995-07;"Thermique renouvelable et déchets";;Données Consolidées
1995-08;"Thermique renouvelable et déchets";;Données Consolidées
1995-09;"Thermique renouvelable et déchets";;Données Consolidées
1995-10;"Thermique renouvelable et déchets";;Données Consolidées
1995-11;"Thermique renouvelable et déchets";;Données Consolidées
1995-12;"Thermique renouvelable et déchets";;Données Consolidées
1996-01;"Thermique renouvelable et déchets";;Données Consolidées
1996-02;"Thermique renouvelable et déchets";;Données Consolidées
1996-03;"Thermique renouvelable et déchets";;Données Consolidées
1996-04;"Thermique renouvelable et déchets";;Données Consolidées
1996-05;"Thermique renouvelable et déchets";;Données Consolidées
1996-06;"Thermique renouvelable et déchets";;Données Consolidées
1996-07;"Thermique renouvelable et déchets";;Données Consolidées
1996-08;"Thermique renouvelable et déchets";;Données Consolidées
1996-09;"Thermique renouvelable et déchets";;Données Consolidées
1996-10;"Thermique renouvelable et déchets";;Données Consolidées
1996-11;"Thermique renouvelable et déchets";;Données Consolidées
1996-12;"Thermique renouvelable et déchets";;Données Consolidées
1997-01;"Thermique renouvelable et déchets";;Données Consolidées
1997-02;"Thermique renouvelable et déchets";;Données Consolidées
1997-03;"Thermique renouvelable et déchets";;Données Consolidées
1997-04;"Thermique renouvelable et déchets";;Données Consolidées
1997-05;"Thermique renouvelable et déchets";;Données Consolidées
1997-06;"Thermique renouvelable et déchets";;Données Consolidées
1997-07;"Thermique renouvelable et déchets";;Données Consolidées
1997-08;"Thermique renouvelable et déchets";;Données Consolidées
1997-09;"Thermique renouvelable et déchets";;Données Consolidées
1997-10;"Thermique renouvelable et déchets";;Données Consolidées
1997-11;"Thermique renouvelable et déchets";;Données Consolidées
1997-12;"Thermique renouvelable et déchets";;Données Consolidées
1998-01;"Thermique renouvelable et déchets";;Données Consolidées
1998-02;"Thermique renouvelable et déchets";;Données Consolidées
1998-03;"Thermique renouvelable et déchets";;Données Consolidées
1998-04;"Thermique renouvelable et déchets";;Données Consolidées
1998-05;"Thermique renouvelable et déchets";;Données Consolidées
1998-06;"Thermique renouvelable et déchets";;Données Consolidées
1998-07;"Thermique renouvelable et déchets";;Données Consolidées
1998-08;"Thermique renouvelable et déchets";;Données Consolidées
1998-09;"Thermique renouvelable et déchets";;Données Consolidées
1998-10;"Thermique renouvelable et déchets";;Données Consolidées
1998-11;"Thermique renouvelable et déchets";;Données Consolidées
1998-12;"Thermique renouvelable et déchets";;Données Consolidées
1999-01;"Thermique renouvelable et déchets";;Données Consolidées
1999-02;"Thermique renouvelable et déchets";;Données Consolidées
1999-03;"Thermique renouvelable et déchets";;Données Consolidées
1999-04;"Thermique renouvelable et déchets";;Données Consolidées
1999-05;"Thermique renouvelable et déchets";;Données Consolidées
1999-06;"Thermique renouvelable et déchets";;Données Consolidées
1999-07;"Thermique renouvelable et déchets";;Données Consolidées
1999-08;"Thermique renouvelable et déchets";;Données Consolidées
1999-09;"Thermique renouvelable et déchets";;Données Consolidées
1999-10;"Thermique renouvelable et déchets";;Données Consolidées
1999-11;"Thermique renouvelable et déchets";;Données Consolidées
1999-12;"Thermique renouvelable et déchets";;Données Consolidées
2000-01;"Thermique renouvelable et déchets";;Données Consolidées
2000-02;"Thermique renouvelable et déchets";;Données Consolidées
2000-03;"Thermique renouvelable et déchets";;Données Consolidées
2000-04;"Thermique renouvelable et déchets";;Données Consolidées
2000-05;"Thermique renouvelable et déchets";;Données Consolidées
2000-06;"Thermique renouvelable et déchets";;Données Consolidées
2000-07;"Thermique renouvelable et déchets";;Données Consolidées
2000-08;"Thermique renouvelable et déchets";;Données Consolidées
2000-09;"Thermique renouvelable et déchets";;Données Consolidées
2000-10;"Thermique renouvelable et déchets";;Données Consolidées
2000-11;"Thermique renouvelable et déchets";;Données Consolidées
2000-12;"Thermique renouvelable et déchets";;Données Consolidées
2001-01;"Thermique renouvelable et déchets";0,193;Données Consolidées
2001-02;"Thermique renouvelable et déchets";0,187;Données Consolidées
2001-03;"Thermique renouvelable et déchets";0,204;Données Consolidées
2001-04;"Thermique renouvelable et déchets";0,148;Données Consolidées
2001-05;"Thermique renouvelable et déchets";0,171;Données Consolidées
2001-06;"Thermique renouvelable et déchets";0,181;Données Consolidées
2001-07;"Thermique renouvelable et déchets";0,213;Données Consolidées
2001-08;"Thermique renouvelable et déchets";0,174;Données Consolidées
2001-09;"Thermique renouvelable et déchets";0,171;Données Consolidées
2001-10;"Thermique renouvelable et déchets";0,198;Données Consolidées
2001-11;"Thermique renouvelable et déchets";0,19;Données Consolidées
2001-12;"Thermique renouvelable et déchets";0,184;Données Consolidées
2002-01;"Thermique renouvelable et déchets";0,228;Données Consolidées
2002-02;"Thermique renouvelable et déchets";0,215;Données Consolidées
2002-03;"Thermique renouvelable et déchets";0,249;Données Consolidées
2002-04;"Thermique renouvelable et déchets";0,22;Données Consolidées
2002-05;"Thermique renouvelable et déchets";0,214;Données Consolidées
2002-06;"Thermique renouvelable et déchets";0,186;Données Consolidées
2002-07;"Thermique renouvelable et déchets";0,247;Données Consolidées
2002-08;"Thermique renouvelable et déchets";0,215;Données Consolidées
2002-09;"Thermique renouvelable et déchets";0,222;Données Consolidées
2002-10;"Thermique renouvelable et déchets";0,214;Données Consolidées
2002-11;"Thermique renouvelable et déchets";0,26;Données Consolidées
2002-12;"Thermique renouvelable et déchets";0,252;Données Consolidées
2003-01;"Thermique renouvelable et déchets";0,238;Données Consolidées
2003-02;"Thermique renouvelable et déchets";0,212;Données Consolidées
2003-03;"Thermique renouvelable et déchets";0,2687;Données Consolidées
2003-04;"Thermique renouvelable et déchets";0,21251;Données Consolidées
2003-05;"Thermique renouvelable et déchets";0,2205;Données Consolidées
2003-06;"Thermique renouvelable et déchets";0,2;Données Consolidées
2003-07;"Thermique renouvelable et déchets";0,2265;Données Consolidées
2003-08;"Thermique renouvelable et déchets";0,1955;Données Consolidées
2003-09;"Thermique renouvelable et déchets";0,218;Données Consolidées
2003-10;"Thermique renouvelable et déchets";0,2146;Données Consolidées
2003-11;"Thermique renouvelable et déchets";0,266;Données Consolidées
2003-12;"Thermique renouvelable et déchets";0,254;Données Consolidées
2004-01;"Thermique renouvelable et déchets";0,288;Données Consolidées
2004-02;"Thermique renouvelable et déchets";0,268;Données Consolidées
2004-03;"Thermique renouvelable et déchets";0,293;Données Consolidées
2004-04;"Thermique renouvelable et déchets";0,266;Données Consolidées
2004-05;"Thermique renouvelable et déchets";0,273;Données Consolidées
2004-06;"Thermique renouvelable et déchets";0,235;Données Consolidées
2004-07;"Thermique renouvelable et déchets";0,274;Données Consolidées
2004-08;"Thermique renouvelable et déchets";0,246;Données Consolidées
2004-09;"Thermique renouvelable et déchets";0,243;Données Consolidées
2004-10;"Thermique renouvelable et déchets";0,257;Données Consolidées
2004-11;"Thermique renouvelable et déchets";0,312;Données Consolidées
2004-12;"Thermique renouvelable et déchets";0,314;Données Consolidées
2005-01;"Thermique renouvelable et déchets";0,314;Données Consolidées
2005-02;"Thermique renouvelable et déchets";0,284;Données Consolidées
2005-03;"Thermique renouvelable et déchets";0,317;Données Consolidées
2005-04;"Thermique renouvelable et déchets";0,258;Données Consolidées
2005-05;"Thermique renouvelable et déchets";0,29;Données Consolidées
2005-06;"Thermique renouvelable et déchets";0,254;Données Consolidées
2005-07;"Thermique renouvelable et déchets";0,299;Données Consolidées
2005-08;"Thermique renouvelable et déchets";0,266;Données Consolidées
2005-09;"Thermique renouvelable et déchets";0,255;Données Consolidées
2005-10;"Thermique renouvelable et déchets";0,235;Données Consolidées
2005-11;"Thermique renouvelable et déchets";0,283;Données Consolidées
2005-12;"Thermique renouvelable et déchets";0,282;Données Consolidées
2006-01;"Thermique renouvelable et déchets";0,31;Données Consolidées
2006-02;"Thermique renouvelable et déchets";0,284;Données Consolidées
2006-03;"Thermique renouvelable et déchets";0,297;Données Consolidées
2006-04;"Thermique renouvelable et déchets";0,242;Données Consolidées
2006-05;"Thermique renouvelable et déchets";0,281;Données Consolidées
2006-06;"Thermique renouvelable et déchets";0,227;Données Consolidées
2006-07;"Thermique renouvelable et déchets";0,249;Données Consolidées
2006-08;"Thermique renouvelable et déchets";0,279;Données Consolidées
2006-09;"Thermique renouvelable et déchets";0,248;Données Consolidées
2006-10;"Thermique renouvelable et déchets";0,268;Données Consolidées
2006-11;"Thermique renouvelable et déchets";0,32;Données Consolidées
2006-12;"Thermique renouvelable et déchets";0,34;Données Consolidées
2007-01;"Thermique renouvelable et déchets";0,351;Données Consolidées
2007-02;"Thermique renouvelable et déchets";0,312;Données Consolidées
2007-03;"Thermique renouvelable et déchets";0,343;Données Consolidées
2007-04;"Thermique renouvelable et déchets";0,281;Données Consolidées
2007-05;"Thermique renouvelable et déchets";0,301;Données Consolidées
2007-06;"Thermique renouvelable et déchets";0,278;Données Consolidées
2007-07;"Thermique renouvelable et déchets";0,335;Données Consolidées
2007-08;"Thermique renouvelable et déchets";0,309;Données Consolidées
2007-09;"Thermique renouvelable et déchets";0,294;Données Consolidées
2007-10;"Thermique renouvelable et déchets";0,274;Données Consolidées
2007-11;"Thermique renouvelable et déchets";0,352;Données Consolidées
2007-12;"Thermique renouvelable et déchets";0,359;Données Consolidées
2008-01;"Thermique renouvelable et déchets";0,381;Données Consolidées
2008-02;"Thermique renouvelable et déchets";0,356;Données Consolidées
2008-03;"Thermique renouvelable et déchets";0,392;Données Consolidées
2008-04;"Thermique renouvelable et déchets";0,311;Données Consolidées
2008-05;"Thermique renouvelable et déchets";0,343;Données Consolidées
2008-06;"Thermique renouvelable et déchets";0,306;Données Consolidées
2008-07;"Thermique renouvelable et déchets";0,344;Données Consolidées
2008-08;"Thermique renouvelable et déchets";0,344;Données Consolidées
2008-09;"Thermique renouvelable et déchets";0,304;Données Consolidées
2008-10;"Thermique renouvelable et déchets";0,302;Données Consolidées
2008-11;"Thermique renouvelable et déchets";0,373;Données Consolidées
2008-12;"Thermique renouvelable et déchets";0,365;Données Consolidées
2009-01;"Thermique renouvelable et déchets";0,378;Données Consolidées
2009-02;"Thermique renouvelable et déchets";0,351;Données Consolidées
2009-03;"Thermique renouvelable et déchets";0,374;Données Consolidées
2009-04;"Thermique renouvelable et déchets";0,289;Données Consolidées
2009-05;"Thermique renouvelable et déchets";0,374;Données Consolidées
2009-06;"Thermique renouvelable et déchets";0,333;Données Consolidées
2009-07;"Thermique renouvelable et déchets";0,383;Données Consolidées
2009-08;"Thermique renouvelable et déchets";0,372;Données Consolidées
2009-09;"Thermique renouvelable et déchets";0,332;Données Consolidées
2009-10;"Thermique renouvelable et déchets";0,339;Données Consolidées
2009-11;"Thermique renouvelable et déchets";0,408;Données Consolidées
2009-12;"Thermique renouvelable et déchets";0,411;Données Consolidées
2010-01;"Thermique renouvelable et déchets";0,423;Données Consolidées
2010-02;"Thermique renouvelable et déchets";0,387;Données Consolidées
2010-03;"Thermique renouvelable et déchets";0,428;Données Consolidées
2010-04;"Thermique renouvelable et déchets";0,37;Données Consolidées
2010-05;"Thermique renouvelable et déchets";0,407;Données Consolidées
2010-06;"Thermique renouvelable et déchets";0,377;Données Consolidées
2010-07;"Thermique renouvelable et déchets";0,4;Données Consolidées
2010-08;"Thermique renouvelable et déchets";0,422;Données Consolidées
2010-09;"Thermique renouvelable et déchets";0,359;Données Consolidées
2010-10;"Thermique renouvelable et déchets";0,361;Données Consolidées
2010-11;"Thermique renouvelable et déchets";0,456;Données Consolidées
2010-12;"Thermique renouvelable et déchets";0,462;Données Consolidées
2011-01;"Thermique renouvelable et déchets";0,477;Données Consolidées
2011-02;"Thermique renouvelable et déchets";0,433;Données Consolidées
2011-03;"Thermique renouvelable et déchets";0,51;Données Consolidées
2011-04;"Thermique renouvelable et déchets";0,413;Données Consolidées
2011-05;"Thermique renouvelable et déchets";0,426;Données Consolidées
2011-06;"Thermique renouvelable et déchets";0,421;Données Consolidées
2011-07;"Thermique renouvelable et déchets";0,484;Données Consolidées
2011-08;"Thermique renouvelable et déchets";0,48;Données Consolidées
2011-09;"Thermique renouvelable et déchets";0,418;Données Consolidées
2011-10;"Thermique renouvelable et déchets";0,404;Données Consolidées
2011-11;"Thermique renouvelable et déchets";0,488;Données Consolidées
2011-12;"Thermique renouvelable et déchets";0,51;Données Consolidées
2012-01;"Thermique renouvelable et déchets";0,514;Données Consolidées
2012-02;"Thermique renouvelable et déchets";0,454;Données Consolidées
2012-03;"Thermique renouvelable et déchets";0,531;Données Consolidées
2012-04;"Thermique renouvelable et déchets";0,405;Données Consolidées
2012-05;"Thermique renouvelable et déchets";0,469;Données Consolidées
2012-06;"Thermique renouvelable et déchets";0,436;Données Consolidées
2012-07;"Thermique renouvelable et déchets";0,514;Données Consolidées
2012-08;"Thermique renouvelable et déchets";0,486;Données Consolidées
2012-09;"Thermique renouvelable et déchets";0,47;Données Consolidées
2012-10;"Thermique renouvelable et déchets";0,449;Données Consolidées
2012-11;"Thermique renouvelable et déchets";0,515;Données Consolidées
2012-12;"Thermique renouvelable et déchets";0,525;Données Consolidées
2013-01;"Thermique renouvelable et déchets";0,654;Données Consolidées
2013-02;"Thermique renouvelable et déchets";0,595;Données Consolidées
2013-03;"Thermique renouvelable et déchets";0,642;Données Consolidées
2013-04;"Thermique renouvelable et déchets";0,469;Données Consolidées
2013-05;"Thermique renouvelable et déchets";0,537;Données Consolidées
2013-06;"Thermique renouvelable et déchets";0,508;Données Consolidées
2013-07;"Thermique renouvelable et déchets";0,577;Données Consolidées
2013-08;"Thermique renouvelable et déchets";0,584;Données Consolidées
2013-09;"Thermique renouvelable et déchets";0,525;Données Consolidées
2013-10;"Thermique renouvelable et déchets";0,607;Données Consolidées
2013-11;"Thermique renouvelable et déchets";0,663;Données Consolidées
2013-12;"Thermique renouvelable et déchets";0,68;Données Consolidées
2014-01;"Thermique renouvelable et déchets";0,62317750476;Données Consolidées
2014-02;"Thermique renouvelable et déchets";0,571703454394;Données Consolidées
2014-03;"Thermique renouvelable et déchets";0,617816473595;Données Consolidées
2014-04;"Thermique renouvelable et déchets";0,532218103217;Données Consolidées
2014-05;"Thermique renouvelable et déchets";0,607583116075;Données Consolidées
2014-06;"Thermique renouvelable et déchets";0,531292348289;Données Consolidées
2014-07;"Thermique renouvelable et déchets";0,596770141244;Données Consolidées
2014-08;"Thermique renouvelable et déchets";0,588904145109;Données Consolidées
2014-09;"Thermique renouvelable et déchets";0,54681935572;Données Consolidées
2014-10;"Thermique renouvelable et déchets";0,562182227613;Données Consolidées
2014-11;"Thermique renouvelable et déchets";0,646019676643;Données Consolidées
2014-12;"Thermique renouvelable et déchets";0,670007762376;Données Consolidées
2015-01;"Thermique renouvelable et déchets";0,671880527741;Données Consolidées
2015-02;"Thermique renouvelable et déchets";0,617985990029;Données Consolidées
2015-03;"Thermique renouvelable et déchets";0,676755198209;Données Consolidées
2015-04;"Thermique renouvelable et déchets";0,571243585832;Données Consolidées
2015-05;"Thermique renouvelable et déchets";0,625299532673;Données Consolidées
2015-06;"Thermique renouvelable et déchets";0,587373750828;Données Consolidées
2015-07;"Thermique renouvelable et déchets";0,64228931539;Données Consolidées
2015-08;"Thermique renouvelable et déchets";0,655699488697;Données Consolidées
2015-09;"Thermique renouvelable et déchets";0,630032062652;Données Consolidées
2015-10;"Thermique renouvelable et déchets";0,613532084185;Données Consolidées
2015-11;"Thermique renouvelable et déchets";0,699571102105;Données Consolidées
2015-12;"Thermique renouvelable et déchets";0,732330738628;Données Consolidées
2016-01;"Thermique renouvelable et déchets";0,756720545339;Données Consolidées
2016-02;"Thermique renouvelable et déchets";0,70423848651;Données Consolidées
2016-03;"Thermique renouvelable et déchets";0,754648901005;Données Consolidées
2016-04;"Thermique renouvelable et déchets";0,678449288401;Données Consolidées
2016-05;"Thermique renouvelable et déchets";0,707379474526;Données Consolidées
2016-06;"Thermique renouvelable et déchets";0,64421161937;Données Consolidées
2016-07;"Thermique renouvelable et déchets";0,742567222168;Données Consolidées
2016-08;"Thermique renouvelable et déchets";0,719655377471;Données Consolidées
2016-09;"Thermique renouvelable et déchets";0,674823312338;Données Consolidées
2016-10;"Thermique renouvelable et déchets";0,667293653501;Données Consolidées
2016-11;"Thermique renouvelable et déchets";0,767660643912;Données Consolidées
2016-12;"Thermique renouvelable et déchets";0,80163016314;Données Consolidées
2017-01;"Thermique renouvelable et déchets";0,801395076534;Données Consolidées
2017-02;"Thermique renouvelable et déchets";0,712080973213;Données Consolidées
2017-03;"Thermique renouvelable et déchets";0,767457445528;Données Consolidées
2017-04;"Thermique renouvelable et déchets";0,722630716262;Données Consolidées
2017-05;"Thermique renouvelable et déchets";0,73256801597;Données Consolidées
2017-06;"Thermique renouvelable et déchets";0,750254790517;Données Consolidées
2017-07;"Thermique renouvelable et déchets";0,813360791275;Données Consolidées
2017-08;"Thermique renouvelable et déchets";0,781480092109;Données Consolidées
2017-09;"Thermique renouvelable et déchets";0,760735895582;Données Consolidées
2017-10;"Thermique renouvelable et déchets";0,755003744197;Données Consolidées
2017-11;"Thermique renouvelable et déchets";0,841524252896;Données Consolidées
2017-12;"Thermique renouvelable et déchets";0,819882783334;Données Consolidées
2018-01;"Thermique renouvelable et déchets";0,784132089676;Données Consolidées
2018-02;"Thermique renouvelable et déchets";0,758996429669;Données Consolidées
2018-03;"Thermique renouvelable et déchets";0,788302171756;Données Consolidées
2018-04;"Thermique renouvelable et déchets";0,790853006175;Données Consolidées
2018-05;"Thermique renouvelable et déchets";0,81268000924;Données Consolidées
2018-06;"Thermique renouvelable et déchets";0,727381444149;Données Consolidées
2018-07;"Thermique renouvelable et déchets";0,815800305188;Données Consolidées
2018-08;"Thermique renouvelable et déchets";0,806026906496;Données Consolidées
2018-09;"Thermique renouvelable et déchets";0,799878679723;Données Consolidées
2018-10;"Thermique renouvelable et déchets";0,766032110777;Données Consolidées
